id,listing,rental_condition,details,agency,address,latitude,longitude,transaction_type,deposit,monthly_rent,housing_type,area_info,floor_info,direction
1251,집주인일반원룸,월세500/65,"원룸22/19m², 2/4층, 남동향",롯데공인중개사,서울시 광진구 군자동 367-12,37.5494601287847,127.072059064278,월세,500,65,원룸,22/19m,2/4층,남동향
1252,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",태양공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1253,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1254,빌라,"월세2,000/90","빌라55/40m², 2/3층, 남향",롯데공인중개사,서울시 광진구 군자동 117-20,37.5549437454329,127.072414273622,월세,2000,90,빌라,55/40m,2/3층,남향
1255,단독,"전세9,000","단독/다가구24/20m², B1/2층, 남서향",대영부동산공인중개사사무소,서울시 광진구 군자동,37.5554765598173,127.075350846159,전세,9000,0,단독/다가구,24/20m,B1/2층,남서향
1256,단독,전세2억 500,"단독/다가구45/41m², 1/3층, 남동향",롯데공인중개사,서울시 광진구 군자동 353-6,37.5495562428232,127.069081574354,전세,20500,0,단독/다가구,45/41m,1/3층,남동향
1257,기타,"전세2억 3,000","빌라58/45m², 1/2층, 남향",청년부동산공인중개사사무소,서울시 광진구 군자동 353-6,37.5495562428232,127.069081574354,전세,23000,0,빌라,58/45m,1/2층,남향
1258,빌라,"월세1,500/85","빌라45/40m², 4/4층, 남동향",대영부동산공인중개사사무소,서울시 광진구 군자동 63,37.5546238425608,127.074519870317,월세,1500,85,빌라,45/40m,4/4층,남동향
1259,일반원룸,월세500/47,"원룸-/19m², B1/2층, 북동향",두리공인중개사사무소,서울시 광진구 군자동 63,37.5546238425608,127.074519870317,월세,500,47,원룸,-/19m,B1/2층,북동향
1260,빌라,"월세2,000/90","빌라44/40m², 2/3층, 남동향",청운공인중개사사무소,서울시 광진구 군자동 117-20,37.5549437454329,127.072414273622,월세,2000,90,빌라,44/40m,2/3층,남동향
1262,일반원룸,"전세9,600","원룸-/18m², 4/7층, 남동향",매리트부동산,서울시 광진구 군자동 476-10,37.5558569262357,127.077766587635,전세,9600,0,원룸,-/18m,4/7층,남동향
1263,일반원룸,"월세3,000/55","원룸25/20m², 2/5층, 서향",장평공인중개사사무소,서울시 광진구 군자동 477-5,37.5562071718027,127.078269785825,월세,3000,55,원룸,25/20m,2/5층,서향
1265,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1266,집주인빌라,"월세5,500/150","빌라36/26m², 중/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,월세,5500,150,빌라,36/26m,중/11층,서향
1268,집주인빌라,"월세5,500/150","빌라36/26m², 중/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,월세,5500,150,빌라,36/26m,중/11층,서향
1269,집주인빌라,"전세3억 5,000","빌라59/35m², 중/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,59/35m,중/8층,서향
1270,집주인빌라,"월세5,500/150","빌라36/26m², 중/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,월세,5500,150,빌라,36/26m,중/11층,서향
1271,집주인다가구,"월세1,000/60","단독/다가구20/19m², 3/3층, 남동향",공명부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,월세,1000,60,단독/다가구,20/19m,3/3층,남동향
1272,집주인빌라,"전세3억 5,000","빌라59/35m², 중/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,59/35m,중/8층,서향
1273,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1274,다가구,전세2억,"단독/다가구34/34m², 5/7층, 남동향",매리트부동산,서울시 광진구 군자동 476-10,37.5558569262357,127.077766587635,전세,20000,0,단독/다가구,34/34m,5/7층,남동향
1275,다가구,"월세7,000/40","단독/다가구28/23m², 4/5층, 남동향",비채온공인중개사사무소,서울시 광진구 군자동 48-49,37.5564355134136,127.075879093263,월세,7000,40,단독/다가구,28/23m,4/5층,남동향
1276,다가구,"월세7,000/40","단독/다가구-/21m², 4/5층, 동향",한빛공인중개사사무소,서울시 광진구 군자동 48-49,37.5564355134136,127.075879093263,월세,7000,40,단독/다가구,-/21m,4/5층,동향
1277,빌라,"월세2,000/90","빌라44/40m², 2/3층, 남향",대영부동산공인중개사사무소,서울시 광진구 군자동 117-20,37.5549437454329,127.072414273622,월세,2000,90,빌라,44/40m,2/3층,남향
1278,단독,"월세5,000/100","단독/다가구40/40m², 3/5층, 남향",장평공인중개사사무소,서울시 광진구 군자동 463-4,37.5586773488585,127.073787116805,월세,5000,100,단독/다가구,40/40m,3/5층,남향
1279,일반원룸,월세300/69,"원룸15/15m², 3/5층, 남동향",대광부동산공인중개사사무소,서울시 광진구 군자동 48-35,37.5550381348959,127.075208825653,월세,300,69,원룸,15/15m,3/5층,남동향
1280,일반원룸,월세500/60,"원룸26/20m², B1/3층, 남향",롯데공인중개사,서울시 광진구 군자동 358-8,37.5487115103781,127.069620809317,월세,500,60,원룸,26/20m,B1/3층,남향
1281,일반원룸,월세400/83,"원룸21/21m², 3/5층, 남동향",대광부동산공인중개사사무소,서울시 광진구 군자동 48-35,37.5550381348959,127.075208825653,월세,400,83,원룸,21/21m,3/5층,남동향
1283,집주인빌라,"전세3억 5,000","빌라65/38m², 중/8층, 서향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,65/38m,중/8층,서향
1284,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,서향
1285,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1286,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1287,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1288,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1289,일반원룸,단기임대300/65,"원룸20/20m², 5/6층, 남동향",군자역비채온공인중개사사무소,서울시 광진구 군자동 48-35,37.5550381348959,127.075208825653,단기임대,0,65,원룸,20/20m,5/6층,남동향
1290,단독,"전세9,000","단독/다가구27/27m², B1/3층, 남동향",247행복공인중개사사무소,서울시 광진구 군자동,37.5554765598173,127.075350846159,전세,9000,0,단독/다가구,27/27m,B1/3층,남동향
1291,일반원룸,단기임대400/78,"원룸30/30m², 6/6층, 남동향",군자역비채온공인중개사사무소,서울시 광진구 군자동 48-35,37.5550381348959,127.075208825653,단기임대,0,78,원룸,30/30m,6/6층,남동향
1292,일반원룸,단기임대300/69,"원룸18/18m², 3/6층, 남동향",군자역비채온공인중개사사무소,서울시 광진구 군자동 48-35,37.5550381348959,127.075208825653,단기임대,0,69,원룸,18/18m,3/6층,남동향
1293,일반원룸,"월세8,000/1","원룸22/22m², 1/2층, 남서향",The두꺼비공인중개사사무소,서울시 광진구 군자동 48-35,37.5550381348959,127.075208825653,월세,8000,1,원룸,22/22m,1/2층,남서향
1294,빌라,"전세3억 9,000","빌라43/27m², 10/11층, 남동향",동산이형공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,43/27m,10/11층,남동향
1295,빌라,"전세3억 7,000","빌라43/26m², 고/11층, 남동향",동산이형공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,43/26m,고/11층,남동향
1296,빌라,월세1억/60,"빌라42/34m², 5/5층, 남서향",행복공인중개사사무소,서울시 광진구 군자동 142-33,37.5556271929699,127.072787276125,월세,10000,60,빌라,42/34m,5/5층,남서향
1297,다가구,"월세3,000/80","단독/다가구52/45m², 고/4층, 남동향",큰부자공인중개사사무소,서울시 광진구 군자동 142-33,37.5556271929699,127.072787276125,월세,3000,80,단독/다가구,52/45m,고/4층,남동향
1298,다가구,월세500/55,"단독/다가구45/27m², B1/3층, 남향",우주공인중개사사무소,서울시 광진구 군자동 358-8,37.5487115103781,127.069620809317,월세,500,55,단독/다가구,45/27m,B1/3층,남향
1299,집주인일반원룸,"월세1,000/60","원룸24/24m², 3/3층, 남향",비채온공인중개사사무소,서울시 광진구 군자동 70-11,37.5548278222861,127.076501835267,월세,1000,60,원룸,24/24m,3/3층,남향
1300,일반원룸,"월세3,000/70","원룸27/14m², 4/4층, 북서향",하루공인중개사사무소,서울시 광진구 군자동 363-13,37.5500678266176,127.071060513746,월세,3000,70,원룸,27/14m,4/4층,북서향
1301,빌라,"월세2억 4,300/12","빌라34/25m², 2/6층, 남향",굿모닝공인중개사사무소,서울시 광진구 군자동 504,37.549063656546,127.071669060039,월세,24300,12,빌라,34/25m,2/6층,남향
1302,빌라,"월세5,500/150","빌라36/26m², 10/11층, 서향",돈돈부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,월세,5500,150,빌라,36/26m,10/11층,서향
1303,단독,"월세3,000/70","단독/다가구28/28m², 2/3층, 북서향",장평공인중개사사무소,서울시 광진구 군자동 470-6,37.556656955675,127.076473147879,월세,3000,70,단독/다가구,28/28m,2/3층,북서향
1304,단독,"월세2,000/70","단독/다가구-/33m², 2/2층, 남향",군자공인중개사사무소,서울시 광진구 군자동 195-23,37.5564339271459,127.072963821307,월세,2000,70,단독/다가구,-/33m,2/2층,남향
1305,일반원룸,"월세1,000/50","원룸18/18m², 4/4층, 남향",동진공인중개사사무소,서울시 광진구 군자동 27-1,37.5532161919703,127.075827958297,월세,1000,50,원룸,18/18m,4/4층,남향
1306,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1307,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1308,집주인빌라,"전세3억 5,000","빌라65/38m², 중/8층, 서향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,65/38m,중/8층,서향
1309,집주인빌라,"전세3억 5,000","빌라59/35m², 중/8층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,59/35m,중/8층,서향
1312,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1313,집주인빌라,"전세3억 5,000","빌라59/35m², 중/8층, 남향",태양공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,59/35m,중/8층,남향
1315,집주인빌라,"전세3억 5,000","빌라65/38m², 중/8층, 서향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,65/38m,중/8층,서향
1316,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1317,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,서향
1318,집주인빌라,"전세3억 5,000","빌라59/35m², 중/8층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,59/35m,중/8층,서향
1319,집주인빌라,"월세1,000/67","빌라-/33m², B1/3층, 북동향",공명부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,월세,1000,67,빌라,-/33m,B1/3층,북동향
1320,집주인빌라,"전세3억 7,000","빌라36/26m², 8/11층, 남동향",스카이공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,36/26m,8/11층,남동향
1321,일반원룸,월세300/40,"원룸-/20m², B1/2층, 북동향",두리공인중개사사무소,서울시 광진구 군자동 370-12,37.5487138793457,127.072128733365,월세,300,40,원룸,-/20m,B1/2층,북동향
1324,빌라,"월세5,500/150","빌라40/26m², 10/11층, 북서향",어울림공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,월세,5500,150,빌라,40/26m,10/11층,북서향
1325,다가구,"전세1억 6,000","단독/다가구30/26m², 1/3층, 동향",우주공인중개사사무소,서울시 광진구 군자동 362-20,37.5492808516378,127.071875905483,전세,16000,0,단독/다가구,30/26m,1/3층,동향
1326,다가구,"월세1억 6,000/10","단독/다가구23/23m², 1/3층, 서향",The두꺼비공인중개사사무소,서울시 광진구 군자동 362-20,37.5492808516378,127.071875905483,월세,16000,10,단독/다가구,23/23m,1/3층,서향
1327,단독,"월세1억 3,000/25","단독/다가구45/43m², 2/3층, 서향",일성공인중개사사무소,서울시 광진구 군자동,37.5554765598173,127.075350846159,월세,13000,25,단독/다가구,45/43m,2/3층,서향
1328,단독,"월세3,000/80","단독/다가구52/50m², 4/4층, 남향",금강공인중개사사무소,서울시 광진구 군자동 465-8,37.55800952771,127.073934607241,월세,3000,80,단독/다가구,52/50m,4/4층,남향
1329,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
